"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 13:18:30 GMT 2024","Sat Oct 19 13:18:33 GMT 2024","3304","tests","test_calculator","","","","test_calculator_negative_number_operations[-10.1---3.5--13.6--10.1 - 3.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 13:19:12 GMT 2024","Sat Oct 19 13:19:14 GMT 2024","2116","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[10 \xd7 2-+ 3-23]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 13:18:41 GMT 2024","Sat Oct 19 13:18:43 GMT 2024","2859","tests","test_calculator","","","","test_calculator_basic_float_operations[2.5-\xd7-2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 13:19:11 GMT 2024","Sat Oct 19 13:19:13 GMT 2024","2268","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[5 + 5-\xd7 2-20]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 13:19:02 GMT 2024","Sat Oct 19 13:19:04 GMT 2024","2396","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xd7-5-0-0 \xd7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:19:05 GMT 2024","Sat Oct 19 13:19:07 GMT 2024","2056","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xf7-0-Infinity-5 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:18:51 GMT 2024","Sat Oct 19 13:18:56 GMT 2024","5132","tests","test_calculator","","","","test_calculator_large_number_operations[999999999999---1-999999999998-999999999999 - 1 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 13:19:13 GMT 2024","Sat Oct 19 13:19:15 GMT 2024","2921","tests","test_calculator","","","","test_calculator_successive_equals[5 + 2-7]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Sat Oct 19 13:19:03 GMT 2024","Sat Oct 19 13:19:05 GMT 2024","2302","tests","test_calculator","","","","test_calculator_operations_with_zero[5---0-5-5 - 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:18:44 GMT 2024","Sat Oct 19 13:18:48 GMT 2024","4037","tests","test_calculator","","","","test_calculator_negative_number_operations[-0.1-+--0.2--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 13:19:08 GMT 2024","Sat Oct 19 13:19:10 GMT 2024","2472","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-0-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:18:46 GMT 2024","Sat Oct 19 13:18:51 GMT 2024","4908","tests","test_calculator","","","","test_calculator_basic_float_operations[0.1-+-0.2-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 13:19:03 GMT 2024","Sat Oct 19 13:19:05 GMT 2024","2424","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xd7-0-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:18:46 GMT 2024","Sat Oct 19 13:18:50 GMT 2024","4083","tests","test_calculator","","","","test_calculator_basic_float_operations[10.1---3.5-6.6-10.1 - 3.5 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 13:18:40 GMT 2024","Sat Oct 19 13:18:43 GMT 2024","3086","tests","test_calculator","","","","test_calculator_basic_float_operations[5.5-+-2.2-7.7-5.5 + 2.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 13:18:52 GMT 2024","Sat Oct 19 13:18:58 GMT 2024","6356","tests","test_calculator","","","","test_calculator_large_number_operations[5000000000-\xd7-2000000000-1e+19-5000000000 \xd7 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 13:18:33 GMT 2024","Sat Oct 19 13:18:36 GMT 2024","3474","tests","test_calculator","","","","test_basic_calculator_operations[5-+-6-11-5 + 6 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 13:19:00 GMT 2024","Sat Oct 19 13:19:02 GMT 2024","2176","tests","test_calculator","","","","test_calculator_operations_with_zero[0---5--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:18:48 GMT 2024","Sat Oct 19 13:18:54 GMT 2024","5915","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000-+-2000000000-3000000000-1000000000 + 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 13:19:06 GMT 2024","Sat Oct 19 13:19:09 GMT 2024","2477","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-5-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:19:07 GMT 2024","Sat Oct 19 13:19:09 GMT 2024","1411","tests","test_calculator","","","","test_calculator_decimal_precision[1-\xf7-3-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Sat Oct 19 13:18:30 GMT 2024","Sat Oct 19 13:18:31 GMT 2024","1516","tests","test_calculator","","","","test_all_buttons_calculator_present","Verify that all required buttons (digits and operations) for the calculator are present."
"passed","Sat Oct 19 13:18:35 GMT 2024","Sat Oct 19 13:18:38 GMT 2024","3124","tests","test_calculator","","","","test_calculator_negative_number_operations[-5.5-+-2.2--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 13:18:54 GMT 2024","Sat Oct 19 13:19:01 GMT 2024","6800","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000000-\xf7-1000000-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 13:18:30 GMT 2024","Sat Oct 19 13:18:33 GMT 2024","2713","tests","test_calculator","","","","test_basic_calculator_operations[10---3-7-10 - 3 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
