"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Oct 19 13:22:46 GMT 2024","Sat Oct 19 13:22:49 GMT 2024","2886","tests","test_calculator","","","","test_basic_calculator_operations[100-\xd7-100-10000-100 \xd7 100 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"failed","Sat Oct 19 13:22:58 GMT 2024","Sat Oct 19 13:23:02 GMT 2024","3638","tests","test_calculator","","","","test_calculator_large_number_operations[999999999999---1-999999999998-999999999999 - 1 =]","Parametrized test for calculator operations involving large numbers"
"failed","Sat Oct 19 13:22:48 GMT 2024","Sat Oct 19 13:22:52 GMT 2024","3105","tests","test_calculator","","","","test_calculator_negative_number_operations[-7.5-\xf7--2.5-3--7.5 \xf7 -2.5 =]","Parametrized test for calculator operations involving negative numbers"
"failed","Sat Oct 19 13:22:41 GMT 2024","Sat Oct 19 13:22:43 GMT 2024","2700","tests","test_calculator","","","","test_basic_calculator_operations[50-\xf7-5-10-50 \xf7 5 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 13:23:18 GMT 2024","Sat Oct 19 13:23:21 GMT 2024","3237","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[10 \xd7 2-+ 3-23]","Test using the result of one operation in the next operation."
"failed","Sat Oct 19 13:22:51 GMT 2024","Sat Oct 19 13:22:54 GMT 2024","2774","tests","test_calculator","","","","test_calculator_basic_float_operations[2.5-\xd7-2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:22:44 GMT 2024","Sat Oct 19 13:22:47 GMT 2024","2522","tests","test_calculator","","","","test_basic_calculator_operations[5-+-6-11-5 + 6 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"failed","Sat Oct 19 13:22:56 GMT 2024","Sat Oct 19 13:23:01 GMT 2024","4663","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000-+-2000000000-3000000000-1000000000 + 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"failed","Sat Oct 19 13:22:46 GMT 2024","Sat Oct 19 13:22:49 GMT 2024","2794","tests","test_calculator","","","","test_calculator_negative_number_operations[2.5-\xd7--2--5-2.5 \xd7 -2 =]","Parametrized test for calculator operations involving negative numbers"
"failed","Sat Oct 19 13:22:45 GMT 2024","Sat Oct 19 13:22:49 GMT 2024","3278","tests","test_calculator","","","","test_calculator_negative_number_operations[-5.5-+-2.2--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"failed","Sat Oct 19 13:22:41 GMT 2024","Sat Oct 19 13:22:44 GMT 2024","2656","tests","test_calculator","","","","test_basic_calculator_operations[10---3-7-10 - 3 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"failed","Sat Oct 19 13:23:03 GMT 2024","Sat Oct 19 13:23:08 GMT 2024","4749","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000000-\xf7-1000000-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"failed","Sat Oct 19 13:23:04 GMT 2024","Sat Oct 19 13:23:06 GMT 2024","2192","tests","test_calculator","","","","test_calculator_operations_with_zero[5-+-0-5-5 + 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:23:10 GMT 2024","Sat Oct 19 13:23:13 GMT 2024","2367","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xf7-0-Infinity-5 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:23:00 GMT 2024","Sat Oct 19 13:23:05 GMT 2024","4830","tests","test_calculator","","","","test_calculator_large_number_operations[5000000000-\xd7-2000000000-1e+19-5000000000 \xd7 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"failed","Sat Oct 19 13:23:06 GMT 2024","Sat Oct 19 13:23:08 GMT 2024","2198","tests","test_calculator","","","","test_calculator_operations_with_zero[5---0-5-5 - 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:22:51 GMT 2024","Sat Oct 19 13:22:55 GMT 2024","3420","tests","test_calculator","","","","test_calculator_basic_float_operations[7.5-\xf7-2.5-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:22:57 GMT 2024","Sat Oct 19 13:23:00 GMT 2024","2971","tests","test_calculator","","","","test_calculator_basic_float_operations[0.1-+-0.2-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:23:08 GMT 2024","Sat Oct 19 13:23:11 GMT 2024","2343","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xd7-0-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:23:13 GMT 2024","Sat Oct 19 13:23:15 GMT 2024","2439","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-0-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:23:18 GMT 2024","Sat Oct 19 13:23:20 GMT 2024","2318","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[8 \xf7 2-+ 3-7]","Test using the result of one operation in the next operation."
"failed","Sat Oct 19 13:23:07 GMT 2024","Sat Oct 19 13:23:09 GMT 2024","2053","tests","test_calculator","","","","test_calculator_operations_with_zero[0---5--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:23:10 GMT 2024","Sat Oct 19 13:23:12 GMT 2024","2322","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xd7-5-0-0 \xd7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:23:20 GMT 2024","Sat Oct 19 13:23:22 GMT 2024","1642","tests","test_calculator","","","","test_calculator_successive_equals[4 \xd7 3-12]","Test that pressing equal repeatedly does not change the result in Google Calculator."
