"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 19 23:27:27 GMT 2024","Tue Nov 19 23:27:29 GMT 2024","2087","tests","test_calculator","","","","test_basic_calculator_operations[chromium-numbers2-operations2-10000-100 \xd7 100 =]","Parametrized test for basic calculator operations with multiple numbers and operations"
"passed","Tue Nov 19 23:27:22 GMT 2024","Tue Nov 19 23:27:23 GMT 2024","1413","tests","test_calculator","","","","test_all_buttons_calculator_present[chromium]","Verify that all required buttons (digits and operations) for the calculator are present."
"passed","Tue Nov 19 23:28:02 GMT 2024","Tue Nov 19 23:28:06 GMT 2024","3344","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[chromium-initial_numbers1-initial_operations1-next_operation1-7]","Test using the result of one operation in the next operation."
"passed","Tue Nov 19 23:27:54 GMT 2024","Tue Nov 19 23:27:55 GMT 2024","1595","tests","test_calculator","","","","test_calculator_operations_with_zero[chromium-numbers5-operations5-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Tue Nov 19 23:28:00 GMT 2024","Tue Nov 19 23:28:02 GMT 2024","1503","tests","test_calculator","","","","test_calculator_decimal_precision[chromium-numbers1-operations1-1.66666666667]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Tue Nov 19 23:28:16 GMT 2024","Tue Nov 19 23:28:17 GMT 2024","963","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[chromium-numbers3-operations3-stepwise_expressions3]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Tue Nov 19 23:27:56 GMT 2024","Tue Nov 19 23:27:57 GMT 2024","1370","tests","test_calculator","","","","test_calculator_operations_with_zero[chromium-numbers7-operations7-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Tue Nov 19 23:27:46 GMT 2024","Tue Nov 19 23:27:48 GMT 2024","2081","tests","test_calculator","","","","test_calculator_operations_with_zero[chromium-numbers0-operations0-5-0 + 5 =]","Parametrized test for calculator operations involving 0"
"passed","Tue Nov 19 23:27:37 GMT 2024","Tue Nov 19 23:27:40 GMT 2024","2801","tests","test_calculator","","","","test_calculator_negative_number_operations[chromium-numbers3-operations3-3--7.5 \xf7 -2.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Tue Nov 19 23:28:16 GMT 2024","Tue Nov 19 23:28:17 GMT 2024","1283","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[chromium-numbers2-operations2-stepwise_expressions2]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Tue Nov 19 23:27:44 GMT 2024","Tue Nov 19 23:27:46 GMT 2024","2031","tests","test_calculator","","","","test_calculator_basic_float_operations[chromium-numbers2-operations2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Tue Nov 19 23:27:22 GMT 2024","Tue Nov 19 23:27:24 GMT 2024","2547","tests","test_calculator","","","","test_calculator_negative_number_operations[chromium-numbers0-operations0--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Tue Nov 19 23:27:32 GMT 2024","Tue Nov 19 23:27:34 GMT 2024","2167","tests","test_calculator","","","","test_calculator_basic_float_operations[chromium-numbers3-operations3-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Tue Nov 19 23:28:02 GMT 2024","Tue Nov 19 23:28:05 GMT 2024","2322","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[chromium-initial_numbers2-initial_operations2-next_operation2-23]","Test using the result of one operation in the next operation."
"passed","Tue Nov 19 23:28:09 GMT 2024","Tue Nov 19 23:28:11 GMT 2024","2191","tests","test_calculator","","","","test_calculator_successive_equals[chromium-initial_numbers1-initial_operations1-12]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Tue Nov 19 23:27:50 GMT 2024","Tue Nov 19 23:27:54 GMT 2024","4572","tests","test_calculator","","","","test_calculator_large_number_operations[chromium-numbers3-operations3-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Tue Nov 19 23:28:14 GMT 2024","Tue Nov 19 23:28:16 GMT 2024","2115","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[chromium-numbers1-operations1-stepwise_expressions1]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Tue Nov 19 23:27:27 GMT 2024","Tue Nov 19 23:27:29 GMT 2024","2138","tests","test_calculator","","","","test_calculator_negative_number_operations[chromium-numbers1-operations1--13.6--10.1 - 3.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Tue Nov 19 23:27:57 GMT 2024","Tue Nov 19 23:27:59 GMT 2024","1894","tests","test_calculator","","","","test_calculator_operations_with_zero[chromium-numbers8-operations8-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Tue Nov 19 23:28:02 GMT 2024","Tue Nov 19 23:28:04 GMT 2024","2133","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[chromium-initial_numbers0-initial_operations0-next_operation0-20]","Test using the result of one operation in the next operation."
