"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 14:04:06 GMT 2024","Sat Oct 19 14:04:08 GMT 2024","2201","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[8 \xf7 2-+ 3-7]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 14:03:38 GMT 2024","Sat Oct 19 14:03:42 GMT 2024","4008","tests","test_calculator","","","","test_calculator_basic_float_operations[7.5-\xf7-2.5-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:03:45 GMT 2024","Sat Oct 19 14:03:48 GMT 2024","2603","tests","test_calculator","","","","test_calculator_basic_float_operations[0.1-+-0.2-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:04:03 GMT 2024","Sat Oct 19 14:04:04 GMT 2024","1538","tests","test_calculator","","","","test_calculator_decimal_precision[10-\xf7-6-1.66666666667]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Sat Oct 19 14:03:34 GMT 2024","Sat Oct 19 14:03:38 GMT 2024","3775","tests","test_calculator","","","","test_calculator_negative_number_operations[-7.5-\xf7--2.5-3--7.5 \xf7 -2.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:03:46 GMT 2024","Sat Oct 19 14:03:49 GMT 2024","3552","tests","test_calculator","","","","test_calculator_large_number_operations[999999999999---1-999999999998-999999999999 - 1 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 14:04:05 GMT 2024","Sat Oct 19 14:04:07 GMT 2024","2261","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[10 \xd7 2-+ 3-23]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 14:03:56 GMT 2024","Sat Oct 19 14:03:58 GMT 2024","2341","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xd7-5-0-0 \xd7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:03:24 GMT 2024","Sat Oct 19 14:03:28 GMT 2024","3871","tests","test_calculator","","","","test_calculator_negative_number_operations[-10.1---3.5--13.6--10.1 - 3.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:03:50 GMT 2024","Sat Oct 19 14:03:55 GMT 2024","4937","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000000-\xf7-1000000-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 14:03:52 GMT 2024","Sat Oct 19 14:03:54 GMT 2024","2463","tests","test_calculator","","","","test_calculator_operations_with_zero[5-+-0-5-5 + 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:03:38 GMT 2024","Sat Oct 19 14:03:41 GMT 2024","3354","tests","test_calculator","","","","test_calculator_basic_float_operations[2.5-\xd7-2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:03:52 GMT 2024","Sat Oct 19 14:03:54 GMT 2024","2493","tests","test_calculator","","","","test_calculator_operations_with_zero[0-+-5-5-0 + 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:04:07 GMT 2024","Sat Oct 19 14:04:09 GMT 2024","2096","tests","test_calculator","","","","test_calculator_successive_equals[5 + 2-7]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Sat Oct 19 14:03:57 GMT 2024","Sat Oct 19 14:03:59 GMT 2024","2039","tests","test_calculator","","","","test_calculator_operations_with_zero[5---0-5-5 - 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:03:48 GMT 2024","Sat Oct 19 14:03:52 GMT 2024","4367","tests","test_calculator","","","","test_calculator_large_number_operations[5000000000-\xd7-2000000000-1e+19-5000000000 \xd7 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 14:03:30 GMT 2024","Sat Oct 19 14:03:34 GMT 2024","3588","tests","test_calculator","","","","test_basic_calculator_operations[100-\xd7-100-10000-100 \xd7 100 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 14:03:56 GMT 2024","Sat Oct 19 14:03:59 GMT 2024","2608","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xd7-0-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:03:58 GMT 2024","Sat Oct 19 14:04:00 GMT 2024","2101","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xf7-0-Infinity-5 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:03:31 GMT 2024","Sat Oct 19 14:03:35 GMT 2024","3807","tests","test_calculator","","","","test_calculator_negative_number_operations[-5.5-+-2.2--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:03:41 GMT 2024","Sat Oct 19 14:03:44 GMT 2024","3488","tests","test_calculator","","","","test_calculator_negative_number_operations[-0.1-+--0.2--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:04:00 GMT 2024","Sat Oct 19 14:04:03 GMT 2024","2663","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-0-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:04:00 GMT 2024","Sat Oct 19 14:04:03 GMT 2024","2483","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-5-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:03:54 GMT 2024","Sat Oct 19 14:03:56 GMT 2024","2207","tests","test_calculator","","","","test_calculator_operations_with_zero[0---5--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
