"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 03:04:45 GMT 2024","Sat Oct 19 03:04:47 GMT 2024","2837","tests","test_calculator","","","","test_basic_calculator_operations[10---3-7-10 - 3 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 03:05:03 GMT 2024","Sat Oct 19 03:05:10 GMT 2024","6656","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000-+-2000000000-3000000000-1000000000 + 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 03:05:20 GMT 2024","Sat Oct 19 03:05:23 GMT 2024","2194","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xf7-0-Infinity-5 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 03:04:50 GMT 2024","Sat Oct 19 03:04:53 GMT 2024","3161","tests","test_calculator","","","","test_calculator_negative_number_operations[2.5-\xd7--2--5-2.5 \xd7 -2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 03:05:11 GMT 2024","Sat Oct 19 03:05:14 GMT 2024","3015","tests","test_calculator","","","","test_calculator_operations_with_zero[0-+-5-5-0 + 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 03:05:12 GMT 2024","Sat Oct 19 03:05:17 GMT 2024","4755","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000000-\xf7-1000000-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 03:04:55 GMT 2024","Sat Oct 19 03:05:00 GMT 2024","5295","tests","test_calculator","","","","test_calculator_basic_float_operations[5.5-+-2.2-7.7-5.5 + 2.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 03:05:16 GMT 2024","Sat Oct 19 03:05:18 GMT 2024","2242","tests","test_calculator","","","","test_calculator_operations_with_zero[5---0-5-5 - 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 03:05:04 GMT 2024","Sat Oct 19 03:05:08 GMT 2024","4295","tests","test_calculator","","","","test_calculator_basic_float_operations[10.1---3.5-6.6-10.1 - 3.5 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 03:05:24 GMT 2024","Sat Oct 19 03:05:25 GMT 2024","1434","tests","test_calculator","","","","test_calculator_decimal_precision[1-\xf7-3-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Sat Oct 19 03:05:30 GMT 2024","Sat Oct 19 03:05:32 GMT 2024","1711","tests","test_calculator","","","","test_calculator_successive_equals[5 + 2-7]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Sat Oct 19 03:04:48 GMT 2024","Sat Oct 19 03:04:50 GMT 2024","2609","tests","test_calculator","","","","test_basic_calculator_operations[5-+-6-11-5 + 6 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 03:05:02 GMT 2024","Sat Oct 19 03:05:07 GMT 2024","5441","tests","test_calculator","","","","test_calculator_basic_float_operations[0.1-+-0.2-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 03:05:22 GMT 2024","Sat Oct 19 03:05:24 GMT 2024","2120","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-5-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 03:04:56 GMT 2024","Sat Oct 19 03:05:00 GMT 2024","3820","tests","test_calculator","","","","test_calculator_basic_float_operations[7.5-\xf7-2.5-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 03:04:50 GMT 2024","Sat Oct 19 03:04:53 GMT 2024","3105","tests","test_calculator","","","","test_basic_calculator_operations[100-\xd7-100-10000-100 \xd7 100 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 03:04:59 GMT 2024","Sat Oct 19 03:05:02 GMT 2024","3373","tests","test_calculator","","","","test_calculator_negative_number_operations[-0.1-+--0.2--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 03:05:27 GMT 2024","Sat Oct 19 03:05:30 GMT 2024","3174","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[5 + 5-\xd7 2-20]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 03:04:45 GMT 2024","Sat Oct 19 03:04:48 GMT 2024","2752","tests","test_calculator","","","","test_basic_calculator_operations[50-\xf7-5-10-50 \xf7 5 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
