"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 02:47:53 GMT 2024","Mon Oct 21 02:47:55 GMT 2024","2203","tests","test_calculator","","","","test_calculator_clear_all_functionality[numbers1-operations1-7-10 - 3 =]","
    Parametrized test to verify the 'Clear All' (AC) functionality after operations.
    "
"passed","Mon Oct 21 02:47:51 GMT 2024","Mon Oct 21 02:47:54 GMT 2024","2680","tests","test_calculator","","","","test_calculator_successive_equals[initial_numbers1-initial_operations1-12]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Mon Oct 21 02:47:13 GMT 2024","Mon Oct 21 02:47:17 GMT 2024","3935","tests","test_calculator","","","","test_calculator_basic_float_operations[numbers0-operations0-7.7-5.5 + 2.2 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Mon Oct 21 02:47:47 GMT 2024","Mon Oct 21 02:47:49 GMT 2024","1997","tests","test_calculator","","","","test_calculator_decimal_precision[numbers1-operations1-1.66666666667]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Mon Oct 21 02:47:43 GMT 2024","Mon Oct 21 02:47:45 GMT 2024","2321","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers7-operations7-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:47:25 GMT 2024","Mon Oct 21 02:47:30 GMT 2024","4743","tests","test_calculator","","","","test_calculator_large_number_operations[numbers1-operations1-999999999998-999999999999 - 1 =]","Parametrized test for calculator operations involving large numbers"
"passed","Mon Oct 21 02:47:37 GMT 2024","Mon Oct 21 02:47:40 GMT 2024","2569","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers5-operations5-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:47:52 GMT 2024","Mon Oct 21 02:47:55 GMT 2024","2492","tests","test_calculator","","","","test_calculator_successive_equals[initial_numbers0-initial_operations0-7]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Mon Oct 21 02:47:47 GMT 2024","Mon Oct 21 02:47:49 GMT 2024","2305","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[initial_numbers0-initial_operations0-next_operation0-20]","Test using the result of one operation in the next operation."
"passed","Mon Oct 21 02:47:13 GMT 2024","Mon Oct 21 02:47:19 GMT 2024","5296","tests","test_calculator","","","","test_calculator_basic_float_operations[numbers3-operations3-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Mon Oct 21 02:47:37 GMT 2024","Mon Oct 21 02:47:40 GMT 2024","2484","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers4-operations4-0-0 \xd7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:48:29 GMT 2024","Mon Oct 21 02:48:34 GMT 2024","5771","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[numbers1-operations1-stepwise_expressions1]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Mon Oct 21 02:47:56 GMT 2024","Mon Oct 21 02:47:57 GMT 2024","1203","tests","test_calculator","","","","test_calculator_clear_all_functionality[numbers2-operations2-200-100 \xd7 2 =]","
    Parametrized test to verify the 'Clear All' (AC) functionality after operations.
    "
"passed","Mon Oct 21 02:47:06 GMT 2024","Mon Oct 21 02:47:09 GMT 2024","2856","tests","test_calculator","","","","test_basic_calculator_operations[numbers0-operations0-11-5 + 6 =]","Parametrized test for basic calculator operations with multiple numbers and operations"
"passed","Mon Oct 21 02:47:47 GMT 2024","Mon Oct 21 02:47:49 GMT 2024","2034","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[initial_numbers1-initial_operations1-next_operation1-7]","Test using the result of one operation in the next operation."
"passed","Mon Oct 21 02:47:02 GMT 2024","Mon Oct 21 02:47:05 GMT 2024","2671","tests","test_calculator","","","","test_basic_calculator_operations[numbers1-operations1-7-10 - 3 =]","Parametrized test for basic calculator operations with multiple numbers and operations"
"passed","Mon Oct 21 02:47:08 GMT 2024","Mon Oct 21 02:47:12 GMT 2024","4012","tests","test_calculator","","","","test_calculator_negative_number_operations[numbers1-operations1--13.6--10.1 - 3.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Mon Oct 21 02:48:27 GMT 2024","Mon Oct 21 02:48:34 GMT 2024","6798","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[numbers0-operations0-stepwise_expressions0]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Mon Oct 21 02:47:56 GMT 2024","Mon Oct 21 02:47:57 GMT 2024","1060","tests","test_calculator","","","","test_calculator_clear_all_functionality[numbers3-operations3-10-50 \xf7 5 =]","
    Parametrized test to verify the 'Clear All' (AC) functionality after operations.
    "
"passed","Mon Oct 21 02:47:26 GMT 2024","Mon Oct 21 02:47:30 GMT 2024","3872","tests","test_calculator","","","","test_calculator_negative_number_operations[numbers4-operations4--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Mon Oct 21 02:47:42 GMT 2024","Mon Oct 21 02:47:45 GMT 2024","2644","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers8-operations8-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:47:41 GMT 2024","Mon Oct 21 02:47:45 GMT 2024","3794","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers6-operations6-Infinity-5 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:48:31 GMT 2024","Mon Oct 21 02:48:36 GMT 2024","4986","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[numbers3-operations3-stepwise_expressions3]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Mon Oct 21 02:47:19 GMT 2024","Mon Oct 21 02:47:23 GMT 2024","4433","tests","test_calculator","","","","test_calculator_negative_number_operations[numbers3-operations3-3--7.5 \xf7 -2.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Mon Oct 21 02:47:42 GMT 2024","Mon Oct 21 02:47:44 GMT 2024","1972","tests","test_calculator","","","","test_calculator_decimal_precision[numbers0-operations0-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Mon Oct 21 02:47:27 GMT 2024","Mon Oct 21 02:47:30 GMT 2024","2859","tests","test_calculator","","","","test_calculator_basic_float_operations[numbers2-operations2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Mon Oct 21 02:47:32 GMT 2024","Mon Oct 21 02:47:34 GMT 2024","2329","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers0-operations0-5-0 + 5 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:47:37 GMT 2024","Mon Oct 21 02:47:40 GMT 2024","3403","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers1-operations1-5-5 + 0 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:47:48 GMT 2024","Mon Oct 21 02:47:50 GMT 2024","2388","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[initial_numbers2-initial_operations2-next_operation2-23]","Test using the result of one operation in the next operation."
"passed","Mon Oct 21 02:47:02 GMT 2024","Mon Oct 21 02:47:05 GMT 2024","3288","tests","test_calculator","","","","test_calculator_negative_number_operations[numbers0-operations0--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Mon Oct 21 02:47:02 GMT 2024","Mon Oct 21 02:47:05 GMT 2024","2818","tests","test_calculator","","","","test_basic_calculator_operations[numbers3-operations3-10-50 \xf7 5 =]","Parametrized test for basic calculator operations with multiple numbers and operations"
"passed","Mon Oct 21 02:47:15 GMT 2024","Mon Oct 21 02:47:23 GMT 2024","7287","tests","test_calculator","","","","test_calculator_large_number_operations[numbers0-operations0-3000000000-1000000000 + 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Mon Oct 21 02:47:07 GMT 2024","Mon Oct 21 02:47:10 GMT 2024","3127","tests","test_calculator","","","","test_basic_calculator_operations[numbers4-operations4-14-5 + 3 - 2 + 8 =]","Parametrized test for basic calculator operations with multiple numbers and operations"
"passed","Mon Oct 21 02:47:32 GMT 2024","Mon Oct 21 02:47:35 GMT 2024","2689","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers2-operations2--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
