"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Nov 19 23:22:14 GMT 2024","Tue Nov 19 23:22:14 GMT 2024","0","tests","test_calculator","","","","test_calculator_clear_all_functionality[chromium-numbers2-operations2-200-100 \xd7 2 =]","
    Parametrized test to verify the 'Clear All' (AC) functionality after operations.
    "
"broken","Tue Nov 19 23:22:14 GMT 2024","Tue Nov 19 23:22:14 GMT 2024","0","tests","test_calculator","","","","test_calculator_decimal_precision[chromium-numbers0-operations0-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"broken","Tue Nov 19 23:22:13 GMT 2024","Tue Nov 19 23:22:13 GMT 2024","0","tests","test_calculator","","","","test_calculator_large_number_operations[chromium-numbers1-operations1-999999999998-999999999999 - 1 =]","Parametrized test for calculator operations involving large numbers"
"broken","Tue Nov 19 23:22:14 GMT 2024","Tue Nov 19 23:22:14 GMT 2024","0","tests","test_calculator","","","","test_calculator_operations_with_zero[chromium-numbers2-operations2--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
"broken","Tue Nov 19 23:22:15 GMT 2024","Tue Nov 19 23:22:15 GMT 2024","0","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[chromium-numbers3-operations3-stepwise_expressions3]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"broken","Tue Nov 19 23:22:13 GMT 2024","Tue Nov 19 23:22:13 GMT 2024","0","tests","test_calculator","","","","test_calculator_negative_number_operations[chromium-numbers2-operations2--5-2.5 \xd7 -2 =]","Parametrized test for calculator operations involving negative numbers"
"broken","Tue Nov 19 23:22:14 GMT 2024","Tue Nov 19 23:22:14 GMT 2024","0","tests","test_calculator","","","","test_calculator_successive_equals[chromium-initial_numbers0-initial_operations0-7]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"broken","Tue Nov 19 23:22:14 GMT 2024","Tue Nov 19 23:22:14 GMT 2024","0","tests","test_calculator","","","","test_calculator_operations_with_zero[chromium-numbers7-operations7-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"broken","Tue Nov 19 23:22:12 GMT 2024","Tue Nov 19 23:22:12 GMT 2024","0","tests","test_calculator","","","","test_calculator_negative_number_operations[chromium-numbers0-operations0--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"broken","Tue Nov 19 23:22:15 GMT 2024","Tue Nov 19 23:22:15 GMT 2024","0","tests","test_calculator","","","","test_calculator_clear_all_functionality[chromium-numbers3-operations3-10-50 \xf7 5 =]","
    Parametrized test to verify the 'Clear All' (AC) functionality after operations.
    "
