"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 14:30:42 GMT 2024","Sat Oct 19 14:30:45 GMT 2024","2812","tests","test_calculator","","","","test_basic_calculator_operations[10---3-7-10 - 3 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 14:31:17 GMT 2024","Sat Oct 19 14:31:18 GMT 2024","1542","tests","test_calculator","","","","test_calculator_decimal_precision[1-\xf7-3-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Sat Oct 19 14:31:22 GMT 2024","Sat Oct 19 14:31:25 GMT 2024","2377","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[8 \xf7 2-+ 3-7]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 14:30:42 GMT 2024","Sat Oct 19 14:30:45 GMT 2024","2916","tests","test_calculator","","","","test_basic_calculator_operations[50-\xf7-5-10-50 \xf7 5 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 14:30:47 GMT 2024","Sat Oct 19 14:30:51 GMT 2024","3242","tests","test_calculator","","","","test_calculator_negative_number_operations[-5.5-+-2.2--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:30:53 GMT 2024","Sat Oct 19 14:30:56 GMT 2024","3158","tests","test_calculator","","","","test_calculator_basic_float_operations[0.1-+-0.2-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:30:52 GMT 2024","Sat Oct 19 14:30:56 GMT 2024","3304","tests","test_calculator","","","","test_calculator_basic_float_operations[10.1---3.5-6.6-10.1 - 3.5 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:30:55 GMT 2024","Sat Oct 19 14:30:58 GMT 2024","2582","tests","test_calculator","","","","test_calculator_negative_number_operations[-0.1-+--0.2--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:30:42 GMT 2024","Sat Oct 19 14:30:44 GMT 2024","1750","tests","test_calculator","","","","test_all_buttons_calculator_present","Verify that all required buttons (digits and operations) for the calculator are present."
"passed","Sat Oct 19 14:30:48 GMT 2024","Sat Oct 19 14:30:51 GMT 2024","2850","tests","test_calculator","","","","test_calculator_negative_number_operations[2.5-\xd7--2--5-2.5 \xd7 -2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:30:47 GMT 2024","Sat Oct 19 14:30:50 GMT 2024","3102","tests","test_calculator","","","","test_basic_calculator_operations[100-\xd7-100-10000-100 \xd7 100 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 14:31:34 GMT 2024","Sat Oct 19 14:31:40 GMT 2024","5893","tests","test_calculator","","","","test_calculator_step_by_step_cleaning_without_equal[5-\xd7-1-stepwise_expressions2]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Sat Oct 19 14:30:58 GMT 2024","Sat Oct 19 14:31:00 GMT 2024","2283","tests","test_calculator","","","","test_calculator_basic_float_operations[2.5-\xd7-2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:31:21 GMT 2024","Sat Oct 19 14:31:24 GMT 2024","3735","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[10 \xd7 2-+ 3-23]","Test using the result of one operation in the next operation."
"passed","Sat Oct 19 14:31:06 GMT 2024","Sat Oct 19 14:31:09 GMT 2024","2570","tests","test_calculator","","","","test_calculator_operations_with_zero[5-+-0-5-5 + 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:31:05 GMT 2024","Sat Oct 19 14:31:10 GMT 2024","5070","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000000-\xf7-1000000-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Sat Oct 19 14:30:42 GMT 2024","Sat Oct 19 14:30:46 GMT 2024","3399","tests","test_calculator","","","","test_calculator_negative_number_operations[-10.1---3.5--13.6--10.1 - 3.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:31:13 GMT 2024","Sat Oct 19 14:31:15 GMT 2024","2151","tests","test_calculator","","","","test_calculator_operations_with_zero[0-+-5-5-0 + 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:30:50 GMT 2024","Sat Oct 19 14:30:53 GMT 2024","2891","tests","test_calculator","","","","test_calculator_negative_number_operations[-7.5-\xf7--2.5-3--7.5 \xf7 -2.5 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Sat Oct 19 14:31:00 GMT 2024","Sat Oct 19 14:31:04 GMT 2024","3773","tests","test_calculator","","","","test_calculator_basic_float_operations[5.5-+-2.2-7.7-5.5 + 2.2 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:31:27 GMT 2024","Sat Oct 19 14:31:30 GMT 2024","2409","tests","test_calculator","","","","test_calculator_clean_functionality[10---3-7-10 - 3 =]","
    Parametrized test to verify the 'Clean Entry' (CE) functionality after operations.
    "
"passed","Sat Oct 19 14:31:03 GMT 2024","Sat Oct 19 14:31:05 GMT 2024","2461","tests","test_calculator","","","","test_calculator_basic_float_operations[7.5-\xf7-2.5-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations involving float numbers"
"passed","Sat Oct 19 14:31:17 GMT 2024","Sat Oct 19 14:31:20 GMT 2024","2742","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-0-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:31:27 GMT 2024","Sat Oct 19 14:31:31 GMT 2024","3714","tests","test_calculator","","","","test_calculator_clean_functionality[100-\xd7-2-200-100 \xd7 2 =]","
    Parametrized test to verify the 'Clean Entry' (CE) functionality after operations.
    "
"passed","Sat Oct 19 14:31:32 GMT 2024","Sat Oct 19 14:31:38 GMT 2024","6125","tests","test_calculator","","","","test_calculator_step_by_step_cleaning_without_equal[5-+-9-stepwise_expressions0]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Sat Oct 19 14:31:06 GMT 2024","Sat Oct 19 14:31:10 GMT 2024","3605","tests","test_calculator","","","","test_calculator_operations_with_zero[0---5--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 14:31:31 GMT 2024","Sat Oct 19 14:31:33 GMT 2024","2213","tests","test_calculator","","","","test_calculator_clean_functionality[50-\xf7-5-10-50 \xf7 5 =]","
    Parametrized test to verify the 'Clean Entry' (CE) functionality after operations.
    "
"passed","Sat Oct 19 14:31:27 GMT 2024","Sat Oct 19 14:31:30 GMT 2024","2764","tests","test_calculator","","","","test_calculator_successive_equals[4 \xd7 3-12]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Sat Oct 19 14:31:12 GMT 2024","Sat Oct 19 14:31:15 GMT 2024","2441","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xd7-5-0-0 \xd7 5 =]","Parametrized test for calculator operations involving 0"
