"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Oct 19 13:25:57 GMT 2024","Sat Oct 19 13:26:00 GMT 2024","3538","tests","test_calculator","","","","test_calculator_basic_float_operations[5.5-+-2.2-7.7-5.5 + 2.2 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:26:19 GMT 2024","Sat Oct 19 13:26:21 GMT 2024","2301","tests","test_calculator","","","","test_calculator_operations_with_zero[5---0-5-5 - 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:26:23 GMT 2024","Sat Oct 19 13:26:25 GMT 2024","2249","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-5-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:26:10 GMT 2024","Sat Oct 19 13:26:16 GMT 2024","6448","tests","test_calculator","","","","test_calculator_large_number_operations[5000000000-\xd7-2000000000-1e+19-5000000000 \xd7 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"failed","Sat Oct 19 13:26:23 GMT 2024","Sat Oct 19 13:26:25 GMT 2024","2105","tests","test_calculator","","","","test_calculator_operations_with_zero[0-\xf7-0-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:26:31 GMT 2024","Sat Oct 19 13:26:32 GMT 2024","1369","tests","test_calculator","","","","test_calculator_successive_equals[4 \xd7 3-12]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Sat Oct 19 13:26:26 GMT 2024","Sat Oct 19 13:26:28 GMT 2024","1776","tests","test_calculator","","","","test_calculator_decimal_precision[10-\xf7-6-1.66666666667]","Test calculator precision for long decimal results like 1 ÷ 3."
"failed","Sat Oct 19 13:26:05 GMT 2024","Sat Oct 19 13:26:11 GMT 2024","6383","tests","test_calculator","","","","test_calculator_large_number_operations[1000000000-+-2000000000-3000000000-1000000000 + 2000000000 =]","Parametrized test for calculator operations involving large numbers"
"failed","Sat Oct 19 13:26:03 GMT 2024","Sat Oct 19 13:26:07 GMT 2024","4030","tests","test_calculator","","","","test_calculator_basic_float_operations[10.1---3.5-6.6-10.1 - 3.5 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:26:03 GMT 2024","Sat Oct 19 13:26:06 GMT 2024","3517","tests","test_calculator","","","","test_calculator_basic_float_operations[0.1-+-0.2-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:25:51 GMT 2024","Sat Oct 19 13:25:54 GMT 2024","3072","tests","test_calculator","","","","test_basic_calculator_operations[100-\xd7-100-10000-100 \xd7 100 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"failed","Sat Oct 19 13:25:51 GMT 2024","Sat Oct 19 13:25:54 GMT 2024","3397","tests","test_calculator","","","","test_calculator_negative_number_operations[-5.5-+-2.2--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"failed","Sat Oct 19 13:25:58 GMT 2024","Sat Oct 19 13:26:02 GMT 2024","4392","tests","test_calculator","","","","test_calculator_basic_float_operations[7.5-\xf7-2.5-3-7.5 \xf7 2.5 =]","Parametrized test for basic calculator operations involving float numbers"
"failed","Sat Oct 19 13:26:20 GMT 2024","Sat Oct 19 13:26:22 GMT 2024","2023","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xd7-0-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:26:14 GMT 2024","Sat Oct 19 13:26:16 GMT 2024","2184","tests","test_calculator","","","","test_calculator_operations_with_zero[0-+-5-5-0 + 5 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:26:15 GMT 2024","Sat Oct 19 13:26:17 GMT 2024","2744","tests","test_calculator","","","","test_calculator_operations_with_zero[5-+-0-5-5 + 0 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:25:46 GMT 2024","Sat Oct 19 13:25:47 GMT 2024","1558","tests","test_calculator","","","","test_all_buttons_calculator_present","Verify that all required buttons (digits and operations) for the calculator are present."
"passed","Sat Oct 19 13:26:24 GMT 2024","Sat Oct 19 13:26:25 GMT 2024","886","tests","test_calculator","","","","test_calculator_decimal_precision[1-\xf7-3-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"failed","Sat Oct 19 13:26:21 GMT 2024","Sat Oct 19 13:26:24 GMT 2024","2628","tests","test_calculator","","","","test_calculator_operations_with_zero[5-\xf7-0-Infinity-5 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"failed","Sat Oct 19 13:26:17 GMT 2024","Sat Oct 19 13:26:20 GMT 2024","2641","tests","test_calculator","","","","test_calculator_operations_with_zero[0---5--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
"passed","Sat Oct 19 13:26:30 GMT 2024","Sat Oct 19 13:26:32 GMT 2024","1972","tests","test_calculator","","","","test_calculator_successive_equals[5 + 2-7]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"failed","Sat Oct 19 13:26:00 GMT 2024","Sat Oct 19 13:26:05 GMT 2024","5111","tests","test_calculator","","","","test_calculator_negative_number_operations[-0.1-+--0.2--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
"failed","Sat Oct 19 13:25:46 GMT 2024","Sat Oct 19 13:25:49 GMT 2024","2757","tests","test_calculator","","","","test_basic_calculator_operations[10---3-7-10 - 3 =]","Parametrized test for basic calculator operations: addition, subtraction, multiplication, and division"
"passed","Sat Oct 19 13:26:27 GMT 2024","Sat Oct 19 13:26:29 GMT 2024","2559","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[10 \xd7 2-+ 3-23]","Test using the result of one operation in the next operation."
"failed","Sat Oct 19 13:25:53 GMT 2024","Sat Oct 19 13:25:56 GMT 2024","2804","tests","test_calculator","","","","test_calculator_negative_number_operations[-7.5-\xf7--2.5-3--7.5 \xf7 -2.5 =]","Parametrized test for calculator operations involving negative numbers"
